Artist
young jeezy featuring r kelly
hellogoodbye
pretty ricky
gwen stefani
baby bash featuring tpain
rihanna featuring sean paul
lifehouse
50 cent featuring justin timberlake and timbaland
bow wow featuring tpain and johnt'a austin
taylor swift
rihanna
red hot chili peppers
ludacris featuring pharrell
chris brown featuring tpain
nickelback
crime mob and lil scrappy
justin timberlake
hinder
finger eleven
snoop dogg featuring r kelly
r kelly featuring usher
flo rida featuring tpain
leona lewis
alicia keys
lil wayne featuring static major
timbaland featuring onerepublic
jordin sparks and chris brown
sara bareilles
usher featuring young jeezy
chris brown
chris brown
ray j featuring yung berg
rihanna
coldplay
katy perry
ti
rihanna
rihanna
natasha bedingfield
chris brown featuring tpain
neyo
colbie caillat
mariah carey
madonna featuring justin timberlake and timbaland
pink
finger eleven
fergie
jason mraz
jesse mccartney
kardinal offishall featuring akon
jordin sparks
miley cyrus
metro station
onerepublic
sean kingston
mia
katy perry
ti featuring rihanna
plies featuring neyo
estelle featuring kanye west
lil wayne featuring tpain
taylor swift
danity kane
lil wayne
buckcherry
webbie featuring lil boosie and lil phat
tpain featuring lil wayne
alicia keys
taylor swift
pussycat dolls
snoop dogg
colby odonis featuring akon
3 doors down
leona lewis
soulja boy tell em
linkin park
wyclef jean featuring akon lil wayne and niia
neyo
secondhand serenade
flo rida featuring william
john mayer
jordin sparks
rihanna featuring neyo
lupe fiasco featuring matthew santos
j holiday
kevin rudolf featuring lil wayne
david banner featuring chris brown
colbie caillat
young jeezy featuring kanye west
david cook
three 6 mafia
baby bash featuring tpain
natasha bedingfield featuring sean kingston
jonas brothers featuring big rob
kanye west
thedream
david archuleta
plies featuring akon
fergie
kanye west featuring tpain
britney spears
taylor swift
mary j blige
britney spears
rick ross featuring tpain
kid rock
trey songz
gavin degraw
the game featuring lil wayne
keyshia cole
kanye west featuring dwele
lil wayne featuring bobby valentino
miley cyrus
trace adkins
gavin rossdale
daughtry
timbaland featuring keri hilson
saving abel
santana featuring chad kroeger
keyshia cole
2 pistols featuring tpain and tay dizm
the black eyed peas
lady gaga
lady gaga featuring colby odonis
the black eyed peas
taylor swift
flo rida
jason mraz
beyonce
kanye west
the allamerican rejects
taylor swift
ti featuring justin timberlake
the fray
kings of leon
keri hilson featuring kanye west and neyo
jamie foxx featuring tpain
pitbull
ti featuring rihanna
soulja boy tell em featuring sammie
jay sean featuring lil wayne
miley cyrus
drake
kelly clarkson
beyonce
katy perry
shinedown
britney spears
kid cudi
miley cyrus
3oh3
jayz featuring rihanna and kanye west
kevin rudolf featuring lil wayne
sean kingston
jason derulo
lady gaga
katy perry
jeremih
pink
britney spears
ti
mariah carey
neyo
cobra starship featuring leighton meester
kanye west
pink
pitbull
eminem dr dre and 50 cent
beyonce
keri hilson featuring lil wayne
pussycat dolls
nickelback
pink
lady gaga
akon featuring colby odonis and kardinal offishall
coldplay
akon
jordin sparks
flo rida featuring wynter gordon
neyo
owl city
linkin park
jayz and alicia keys
daughtry
shakira
mario featuring gucci mane and sean garrett
beyonce
young money
colbie caillat
the veronicas
nickelback
fabolous featuring thedream
boys like girls
asher roth
britney spears
jason aldean
taylor swift
rihanna
green day
soulja boy tell em
thedream
zac brown band
beyonce
iyaz
brad paisley
rob thomas
jesse mccartney featuring ludacris
britney spears
drake featuring kanye west lil wayne and eminem
justin bieber
lady antebellum
kelly clarkson
john legend featuring andre 3000
billy currington
zac brown band
kelly clarkson
kristinia debarge
michael franti  spearhead featuring cherine anderson
jim jones featuring ron browz and juelz santana
maxwell
the fray
keha
lady antebellum
train
katy perry featuring snoop dogg
usher featuring william
bob featuring hayley williams
eminem featuring rihanna
lady gaga
taio cruz
taio cruz featuring ludacris
bob featuring bruno mars
enrique iglesias featuring pitbull
young money featuring lloyd
"jason der""ulo"
rihanna
lady gaga featuring beyonce
katy perry
bruno mars
mike posner
the black eyed peas
jayz and alicia keys
usher featuring pitbull
travie mccoy featuring bruno mars
eminem
iyaz
david guetta featuring akon
the script
keha
the black eyed peas
owl city
trey songz featuring fabolous
drake
lady gaga
"jason der""ulo"
nelly
ludacris
far east movement featuring the cataracs and dev
timbaland featuring justin timberlake
michael buble
flo rida featuring david guetta
jay sean featuring lil wayne
la roux
"jason der""ulo"
justin bieber featuring ludacris
adam lambert
taylor swift
rihanna
allen kriskris allen
rihanna featuring jeezy
jayz featuring mr hudson
keha featuring 3oh3
trey songz featuring nicki minaj
jay sean featuring sean paul and lil jon
onerepublic
orianthi
ludacris featuring nicki minaj
taylor swift
the black eyed peas
keha
drake
neon trees
maroon 5
bob featuring rivers cuomo
lady gaga
new boyz featuring ray j
nicki minaj
miley cyrus
chris brown featuring tyga and kevin mccall
britney spears
shontelle
drake featuring kanye west lil wayne and eminem
boys like girls featuring taylor swift
3oh3 featuring keha
kelly clarkson
the black eyed peas
onerepublic
selena gomez  the scene
alicia keys
dj khaled featuring tpain ludacris snoop dogg and rick ross
kevin rudolf featuring birdman jay sean and lil wayne
sugarland
usher featuring plies
usher
taylor swift
timbaland featuring drake
beyonce
kings of leon
carrie underwood
sean kingston and justin bieber
lil wayne featuring drake
miranda lambert
the band perry
paramore
lady antebellum
sara bareilles
daughtry
uncle kracker
cali swag district
alicia keys
jerrod niemann
adele
lmfao featuring lauren bennett and goonrock
katy perry
katy perry featuring kanye west
pitbull featuring neyo afrojack and nayer
bruno mars
cee lo green
nicki minaj
maroon 5 featuring christina aguilera
the black eyed peas
jennifer lopez featuring pitbull
rihanna
foster the people
katy perry
bruno mars
enrique iglesias featuring ludacris and dj frank e
pink
lady gaga
pink
rihanna featuring drake
chris brown featuring lil wayne and busta rhymes
jeremih featuring 50 cent
lil wayne
adele
onerepublic
bruno mars
britney spears
lupe fiasco
lady gaga
keha
wiz khalifa
hot chelle rae
keha
bad meets evil featuring bruno mars
the band perry
gym class heroes featuring adam levine
the black eyed peas
diddy  dirty money featuring skylar grey
pitbull featuring tpain
rihanna
lil wayne featuring cory gunz
lady antebellum
jason aldean
taio cruz
waka flocka flame featuring wale and roscoe dash
britney spears
dj khaled featuring drake rick ross and lil wayne
cobra starship featuring sabi
chris brown
nicki minaj featuring drake
dr dre featuring eminem and skylar grey
nelly
kelly rowland featuring lil wayne
edward maya featuring vika jigulina
christina perri
wiz khalifa
lmfao
far east movement featuring ryan tedder
kanye west featuring rihanna
britney spears
usher
avril lavigne
tinie tempah featuring eric turner
trey songz featuring nicki minaj
usher featuring pitbull
the script
blake shelton
jason aldean featuring kelly clarkson
rihanna featuring calvin harris
keri hilson
lady gaga
far east movement featuring the cataracs and dev
david guetta featuring usher
taylor swift
katy perry
eli young band
rihanna
selena gomez  the scene
jake owen
zac brown band featuring jimmy buffett
luke bryan
brad paisley and carrie underwood
dev
new boyz featuring the cataracs and dev
drake
beyonce
jason derulo
david guetta featuring flo rida and nicki minaj
chris brown
rodney atkins
mike posner
miguel
jessie j featuring bob
blake shelton
lil wayne featuring drake
thompson square
neon trees
kenny chesney featuring grace potter
zac brown band
big sean featuring chris brown
gotye featuring kimbra
carly rae jepsen
fun featuring janelle mon'ae
maroon 5 featuring wiz khalifa
ellie goulding
the wanted
kelly clarkson
rihanna featuring calvin harris
nicki minaj
one direction
flo rida featuring sia
adele
lmfao
fun
katy perry
flo rida
flo rida
maroon 5
train
drake featuring lil wayne
rihanna
neon trees
drake featuring rihanna
david guetta featuring sia
jason mraz
bruno mars
kanye west big sean pusha t and 2 chainz
justin bieber
lmfao featuring lauren bennett and goonrock
alex clare
katy perry
snoop dogg and wiz khalifa featuring bruno mars
taylor swift
justin bieber featuring big sean
david guetta featuring nicki minaj
maroon 5 featuring christina aguilera
pink
owl city and carly rae jepsen
demi lovato
jayz and kanye west
katy perry
calvin harris
adele
usher
tyga
jessie j
psy
pitbull featuring chris brown
phillip phillips
david guetta featuring usher
gym class heroes featuring neon hitch
hunter hayes
luke bryan
2 chainz featuring drake
cher lloyd
chris brown
big sean featuring nicki minaj
eric church
karmin
gavin degraw
gym class heroes featuring adam levine
pitbull
j cole
adele
calvin harris featuring neyo
carrie underwood
little big town
the lumineers
coldplay
carrie underwood
adele
usher
wiz khalifa
neyo
nicki minaj
kenny chesney
trey songz
kirko bangz
rihanna featuring chris brown
bob
train
toby keith
selena gomez  the scene
chris brown
keha
tpain featuring wiz khalifa and lily allen
christina perri
jason aldean
rihanna
havana brown featuring pitbull
imagine dragons
cah out
luke bryan
rihanna
lee brice
kip moore
miguel
jason aldean
eli young band
linkin park
macklemore and ryan lewis featuring wanz
robin thicke featuring ti and pharrell williams
imagine dragons
baauer
macklemore and ryan lewis featuring ray dalton
justin timberlake
pink featuring nate ruess
bruno mars
florida georgia line featuring nelly
katy perry
bruno mars
the lumineers
rihanna featuring mikky ekko
daft punk featuring pharrell williams
lorde
taylor swift
miley cyrus
miley cyrus
avicii
justin timberlake featuring jayz
anna kendrick
jay z featuring justin timberlake
william featuring britney spears
zedd featuring foxes
awolnation
swedish house mafia featuring john martin
rihanna
icona pop featuring charli xcx
capital cities
bruno mars
ariana grande featuring mac miller
drake
selena gomez
drake featuring majid jordan
maroon 5
pitbull featuring christina aguilera
lady gaga
maroon 5
lil wayne featuring drake and future
fall out boy
asap rocky featuring drake 2 chainz and kendrick lamar
justin bieber featuring nicki minaj
macklemore and ryan lewis featuring mary lambert
calvin harris featuring florence welch
lana del rey and cedric gervais
phillip phillips
imagine dragons
j cole featuring miguel
alicia keys
demi lovato
maroon 5
mumford  sons
pink
darius rucker
psy
calvin harris featuring ellie goulding
kesha
fun
wale featuring tiara thomas
blake shelton featuring pistol annies and friends
phillip phillips
imagine dragons
onerepublic
flo rida
of monsters and men
jason derulo
eminem
kelly clarkson
luke bryan
rihanna
taylor swift
hunter hayes
ylvis
one direction
ed sheeran
fun
tim mcgraw featuring taylor swift and keith urban
luke bryan
kendrick lamar
blake shelton
mariah carey featuring miguel
olly murs featuring flo rida
ciara
miguel
the script featuring william
neyo
rocko featuring future and rick ross
emeli sande
miranda lambert
thomas rhett
ace hood featuring future and rick ross
hunter hayes
lady antebellum
florida georgia line
william featuring justin bieber
sara bareilles
passenger
randy houser
2 chainz
paramore
pharrell williams
katy perry featuring juicy j
john legend
iggy azalea featuring charli xcx
onerepublic
jason derulo featuring 2 chainz
magic
meghan trainor
ariana grande featuring iggy azalea
sam smith
pitbull featuring kesha
bastille
taylor swift
nico  vinz
dj snake and lil jon
eminem featuring rihanna
a great big world and christina aguilera
lorde
passenger
lorde
idina menzel
avicii
imagine dragons
one direction
sia
iggy azalea featuring rita ora
jessie j ariana grande and nicki minaj
disclosure featuring sam smith
maroon 5
chris brown featuring lil wayne and french montana too short or tyga
american authors
tove lo
calvin harris
charli xcx
beyonce featuring jay z
nicki minaj
ariana grande featuring zedd
enrique iglesias featuring descemer bueno and gente de zona
ellie goulding
jason derulo featuring snoop dogg
clean bandit featuring jess glynne
jeremih featuring yg
kid ink featuring chris brown
miley cyrus
justin timberlake
katy perry
paramore
aloe blacc
florida georgia line featuring luke bryan
mkto
coldplay
ed sheeran
trey songz
bobby shmurda
drake featuring majid jordan
ed sheeran
imagine dragons
yg featuring jeezy and rich homie quan
echosmith
avicii
jason derulo
maroon 5
jason aldean
luke bryan
tinashe featuring schoolboy q
florida georgia line
onerepublic
brantley gilbert
becky g
rixton
martin garrix
rich gang featuring young thug and rich homie quan
kenny chesney
sara bareilles
the neighbourhood
sam hunt
chris brown featuring usher and rick ross
michael jackson and justin timberlake
dierks bentley
katy perry
lady antebellum
naughty boy featuring sam smith
robin thicke featuring ti and pharrell
lady gaga featuring r kelly
shakira featuring rihanna
5 seconds of summer
ti featuring iggy azalea
kongos
lil wayne featuring drake
mike will madeit featuring miley cyrus wiz khalifa and juicy j
jake owen
macklemore  ryan lewis featuring schoolboy q and hollis
5 seconds of summer
zedd featuring hayley williams
beyonce
schoolboy q featuring bj the chicago kid
drake
lee brice
miranda lambert and carrie underwood
miley cyrus
mark ronson featuring bruno mars
ed sheeran
wiz khalifa featuring charlie puth
fetty wap
maroon 5
walk the moon
taylor swift
silento
the weeknd
the weeknd
omi
the weeknd
ellie goulding
hozier
taylor swift featuring kendrick lamar
major lazer and dj snake featuring mo
jason derulo
taylor swift
skrillex and diplo featuring justin bieber
rachel platten
fetty wap featuring remy boyz
meghan trainor
fifth harmony featuring kid ink
omarion featuring chris brown and jhene aiko
andy grammer
sam smith
selena gomez featuring aap rocky
meghan trainor
taylor swift
drake
david guetta featuring nicki minaj bebe rexha and afrojack
flo rida featuring sage the gemini and lookas
justin bieber
ed sheeran
adele
shawn mendes
tove lo
nick jonas
pitbull and neyo
r city featuring adam levine
natalie la rose featuring jeremih
rihanna kanye west and paul mccartney
fall out boy
fetty wap featuring monty
sam hunt
maroon 5
big sean featuring e40
rihanna
rich homie quan
twayne
nicki minaj featuring drake lil wayne and chris brown
sia
demi lovato
x ambassadors
usher featuring juicy j
ariana grande and the weeknd
taylor swift
sam smith
dj snake and alunageorge
fall out boy
beyonce
selena gomez
little big town
trey songz
one direction
nicki minaj featuring drake and lil wayne
ariana grande
nick jonas
meek mill featuring chris brown and nicki minaj
rae sremmurd
vance joy
jidenna featuring roman gianarthur
elle king
meghan trainor
charlie puth featuring meghan trainor
meghan trainor featuring john legend
tove lo
james newton howard featuring jennifer lawrence
ot genasis
jessie j ariana grande and nicki minaj
sam smith
ilovemakonnen featuring drake
ilovememphis
macklemore and ryan lewis featuring eric nally melle mel kool moe dee and grandmaster caz
sam hunt
chris brown and tyga
luke bryan
big sean featuring drake
george ezra
sia
kelly clarkson
ed sheeran
ella henderson
alessia cara
mr probz
nicky jam and enrique iglesias
neyo featuring juicy j
one direction
drake
calvin harris and disciples
